# Project Key:1,Project Name:2,Last Analysis:3,bugs:4,vulnerabilities:5,code_smells:6,security_hotspots:7,reliability_rating:8,security_rating:9,sqale_rating:10,security_review_rating:11,sqale_debt_ratio:12,sqale_index:13,coverage:14,duplicated_lines_density:15,security_hotspots_reviewed:16,new_bugs:17,new_vulnerabilities:18,new_code_smells:19,new_security_hotspots:20,new_reliability_rating:21,new_security_rating:22,new_maintainability_rating:23,new_security_review_rating:24,new_sqale_debt_ratio:25,new_coverage:26,new_duplicated_lines_density:27,new_security_hotspots_reviewed:28,ncloc:29,classes:30,duplications_data:31,lines:32,iz_client:33,comment_lines_density:34,cognitive_complexity:35,duplicated_lines:36,effort_to_reach_maintainability_rating_a:37,iz_component_loggers:38,wont_fix_issues:39,generated_lines:40,major_violations:41,iz_muit_exists:42,iz_debug_loggers:43,new_info_violations:44,test_success_density:45,test_execution_time:46,minor_violations:47,iz_component_vm:48,iz_trace_loggers:49,iz_listener_https:50,skipped_tests:51,test_failures:52,iz_component_ftp:53,iz_api_no_of_apis:54,security_remediation_effort:55,test_errors:56,new_duplicated_lines:57,iz_business_group:58,new_blocker_violations:59,projects:60,iz_error_loggers:61,false_positive_issues:62,iz_component_database:63,branch_coverage:64,iz_global_exception_conf:65,tests:66,team_size:67,iz_scripting_components:68,new_branch_coverage:69,new_lines_to_cover:70,new_violations:71,violations:72,business_value:73,alert_status:74,iz_component_file:75,open_issues:76,iz_mule_version:77,complexity:78,new_technical_debt:79,iz_component_batch:80,ncloc_language_distribution:81,new_major_violations:82,new_conditions_to_cover:83,confirmed_issues:84,iz_info_loggers:85,line_coverage:86,reliability_remediation_effort:87,statements:88,duplicated_blocks:89,new_duplicated_blocks:90,releasability_rating:91,uncovered_lines:92,files:93,new_uncovered_lines:94,iz_component_flows:95,iz_component_ws:96,new_line_coverage:97,new_security_remediation_effort:98,new_uncovered_conditions:99,blocker_violations:100,new_minor_violations:101,reopened_issues:102,critical_violations:103,new_critical_violations:104,uncovered_conditions:105,new_reliability_remediation_effort:106,duplicated_files:107,new_lines:108,directories:109,iz_warn_loggers:110,iz_listener_http:111,quality_gate_details:112,iz_component_dw:113,lines_to_cover:114,info_violations:115,functions:116,comment_lines:117,generated_ncloc:118,burned_budget:119,conditions_to_cover:120,URL:121
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:gbe-marketingcloud-eapi,marketingcloud-eapi,6/7/2022,29,5,55,0,3,5,1,1,0.20%,517,,0.60%,,,,,,,,,,,,,,9390,,,9729,,0.10%,,60,0,6,0,,30,Yes,0,,,,23,0,0,0,,,0,2,40,,,NA,,,0,0,0,,No,,,0,,,,89,,OK,0,89,4.x,3,,0,api=402;css=7190;mule=1516;web=282,,,0,0,,35,,2,,,,50,,6,0,,,,16,,0,3,,,,2,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",6,,17,,6,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:marketingcloud-sapi,marketingcloud-sapi,6/15/2022,0,6,143,0,1,5,1,1,1.30%,1103,,0.00%,,0,0,74,0,1,1,1,1,0.00%,,0.00%,,2941,,,3378,,,,0,0,38,0,,14,Yes,0,38,,,43,0,0,0,,,0,3,38,,0,NA,4,,0,0,0,,No,,,0,,0,74,149,,OK,0,149,4.x,,498,0,api=474;mule=2467,5,0,0,0,,0,,0,0,,,55,0,9,0,,0,0,22,26,0,5,1,,0,0,686,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",19,,65,,,,,,
maximo,maximo,10/31/2022,0,0,26,0,1,1,1,1,1.30%,514,,0.00%,,0,0,2,0,1,1,1,1,1.50%,,0.00%,,1355,,,3005610,,6.90%,,239,0,0,0,,15,,0,0,,,0,0,0,0,,,0,0,0,,0,,0,,0,0,0,,,,,0,,0,2,26,,OK,0,26,,1,124,0,plsql=1355,1,0,0,0,,0,0,4,0,,,8408,0,0,0,,0,0,0,0,0,11,1,,0,3,833686,,0,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",0,,0,0,101,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-epermit-db-sapi,maximo-epermit-db-sapi,4/7/2022,0,5,38,0,1,5,1,1,0.20%,300,,0.00%,,,,,,,,,,,,,,4544,,,4647,,,,0,0,14,0,,4,Yes,0,,,,21,0,0,0,,,0,0,51,,,NA,,,0,0,2,,No,,,0,,,,43,,OK,0,43,4.x,,,0,api=3047;mule=1497,,,0,0,,0,,0,,,,123,,4,0,,,,8,,0,1,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",5,,9,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-epermit-eapi,maximo-epermits-eapi,3/28/2022,62,6,41,0,3,5,1,1,0.10%,321,,2.90%,,,,,,,,,,,,,,12610,,,12981,,0.00%,,376,0,15,0,,45,Yes,0,,,,45,0,0,0,,,0,0,54,,,NA,,,0,0,0,,No,,,0,,,,109,,OK,0,109,4.x,6,,0,api=3177;css=7190;mule=1544;web=699,,,0,0,,77,,13,,,,137,,5,0,,,,7,,0,3,,,,5,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",4,,9,,6,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-financials-sapi,maximo-financials-sapi,8/5/2022,0,4,885,0,1,5,1,1,1.50%,4630,,0.00%,,0,0,4,0,1,1,1,1,0.00%,,0.00%,,10168,,,12174,,,,0,0,42,0,,27,Yes,0,2,,,629,0,0,0,,,0,19,26,,0,NA,0,,0,0,0,,No,,,0,,0,4,889,,OK,0,889,4.x,,24,0,api=5672;mule=4496,1,0,0,0,,0,,0,0,,,340,0,25,0,,0,0,98,1,0,22,0,,0,0,264,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",64,,113,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-gbe-workorders-sapi,maximo-gbe-workorders-sapi,5/17/2022,0,3,793,0,1,5,1,1,1.20%,4000,,0.00%,,0,0,47,0,1,1,1,1,0.00%,,0.00%,,10721,,,12734,,,,0,0,42,0,,37,Yes,0,18,,,601,0,0,0,,,0,8,23,,0,NA,0,,0,0,0,,No,,,0,,0,47,796,,OK,0,796,4.x,,357,0,api=6742;mule=3979,8,0,0,0,,0,,0,0,,,184,0,18,0,,0,0,64,15,0,15,6,,0,0,716,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",49,,79,,,,,,
93bea448-1195-4081-8f7f-e21a7de64982:maximo-gbe-workorders-sapi,maximo-gbe-workorders-sapi,1/28/2022,0,3,785,0,1,5,1,1,1.20%,3988,,0.00%,,,,,,,,,,,,,,10668,,,12171,,,,0,0,42,0,,38,Yes,0,,,,592,0,0,0,,,0,8,23,,,NA,,,0,0,0,,No,,,0,,,,788,,OK,0,788,4.x,,,0,api=6665;mule=4003,,,0,0,,0,,0,,,,180,,18,0,,,,64,,0,15,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",49,,79,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-items-sapi,maximo-items-sapi,5/17/2022,0,3,406,0,1,5,1,1,1.20%,1926,,0.00%,,0,0,1,0,1,1,1,1,0.00%,,0.00%,,5305,,,5451,,,,0,0,12,0,,8,Yes,0,0,,,328,0,0,0,,,0,4,23,,0,NA,1,,0,0,0,,No,,,0,,0,1,409,,OK,0,409,4.x,,15,0,api=3265;mule=2040,0,0,0,0,,0,,0,0,,,143,0,8,0,,0,0,40,0,0,5,0,,0,0,20,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",4,,28,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-locations-sapi,maximo-locations-sapi,5/17/2022,0,3,234,0,1,5,1,1,1.10%,1364,87.50%,0.00%,,,,,,,,,,,,,,4163,,,4313,,,,0,0,14,0,,9,Yes,0,,,,162,0,0,0,,,0,2,23,,,NA,,,0,0,0,,No,,,0,,,,237,,OK,0,237,4.x,,,0,api=2391;mule=1772,,,0,0,87.50%,0,,0,,,2,105,,6,0,,,,35,,0,3,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",9,16,28,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-premiseassets-sapi,maximo-premiseassets-sapi,6/7/2022,0,4,496,0,1,5,1,1,1.00%,2589,,0.00%,,0,0,12,0,1,1,1,1,0.00%,,0.00%,,9042,,,120640,,,,0,0,15,0,,12,No,0,8,,,383,0,0,0,,,0,5,26,,0,NA,0,,0,0,0,,No,,,0,,0,12,500,,OK,0,500,4.x,,67,0,api=6415;mule=2627,0,0,0,0,,0,,0,0,,,1225,0,10,0,,0,0,66,4,0,7,0,,0,0,153,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",9,,32,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-vendors-sapi,maximo-vendors-sapi,5/17/2022,84,3,282,0,3,5,1,1,0.30%,1260,100.00%,4.30%,,0,0,1,0,1,1,1,1,0.00%,,,,13184,,,13473,,0.00%,,575,0,8,0,,61,Yes,0,1,,,264,0,0,0,,,0,1,23,,0,NA,0,,0,0,0,,No,,,0,,0,1,369,,OK,0,369,4.x,8,3,0,api=3600;css=7190;mule=1513;web=881,0,0,0,0,100.00%,105,,23,0,,0,165,0,5,0,,0,0,21,0,0,2,0,,0,7,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",7,7,21,,6,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-workdesigns-sapi,maximo-workdesigns-sapi,5/17/2022,0,4,103,0,1,5,1,1,0.60%,791,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,4136,,,4424,,,,0,0,24,0,,11,Yes,0,0,,,32,0,0,0,,,0,3,37,,0,NA,0,,0,0,0,,No,,,0,,0,0,107,,OK,0,107,4.x,,0,0,api=2448;mule=1688,0,0,0,0,,0,,0,0,,,108,0,7,0,,0,0,21,0,0,4,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",5,,39,,,,,,
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:maximo-workorders-sapi,maximo-workorders-sapi,9/23/2022,6,21,329,1,3,5,1,5,2.30%,2430,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3574,,,4108,,,,0,0,24,0,,43,Yes,0,0,,,303,0,0,0,,,0,1,266,,0,NA,0,,0,0,0,,No,,,0,,0,0,356,,OK,0,356,4.x,,0,0,api=1636;mule=1938,0,0,0,0,,90,,0,0,,,78,0,6,0,,0,0,4,0,0,3,0,,0,0,5,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",14,,3,,,,,,
mba-dotnet-apis,mba-dotnet-apis,10/6/2022,26,0,45,1,3,1,1,5,0.10%,187,0.00%,20.70%,0,0,0,0,0,1,1,1,1,0.00%,,,,4459,159,,5985,,9.80%,100,1240,0,0,0,,41,,0,0,,15019,4,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,24,,0,,0,0,71,,OK,0,71,,723,0,0,cs=4459,0,0,0,0,0.00%,130,759,42,0,,1237,135,0,0,0,,0,0,2,0,0,5,0,,0,8,0,,0,0,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",0,1237,19,624,482,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mdms-meters-app,mdms-meters-app,3/23/2022,0,4,104,0,1,5,1,1,1.00%,879,,0.00%,,0,0,2,0,1,1,1,1,0.00%,,0.00%,,2896,,,3219,,,,0,0,19,0,,22,No,0,0,,,28,0,0,0,,,0,2,26,,0,NA,0,,0,0,0,,No,,,0,,0,2,108,,OK,0,108,4.x,,30,0,api=537;mule=2359,2,0,0,0,,0,,0,0,,,56,0,9,0,,0,0,12,0,0,6,0,,0,0,74,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",19,,40,,,,,,
93bea448-1195-4081-8f7f-e21a7de64982:mdms-meters-app,mdms-meters-app,2/15/2022,0,3,63,0,1,5,1,1,0.80%,464,,0.00%,,,,,,,,,,,,,,1936,,,2159,,,,0,0,16,0,,6,No,0,,,,21,0,0,0,,,0,1,23,,,NA,,,0,0,0,,No,,,0,,,,66,,OK,0,66,4.x,,,0,api=301;mule=1635,,,0,0,,0,,0,,,,40,,4,0,,,,8,,0,2,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",8,,29,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mdms-register-reads-app,mdms-register-reads-app,3/9/2022,0,3,44,0,1,5,1,1,0.40%,479,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3783,,,4140,,,,0,0,4,0,,9,Yes,0,0,,,8,0,0,0,,,0,2,23,,0,NA,0,,0,0,0,,No,,,0,,0,0,47,,OK,0,47,4.x,,0,0,api=2398;mule=1385,0,0,0,0,,0,,0,0,,,91,0,3,0,,0,0,18,0,0,1,0,,0,0,3,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",6,,11,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mdms-register-reads-eapi,mdms-register-reads-eapi,9/8/2022,7,9,100,1,3,5,1,5,0.80%,1132,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4862,,,5126,,,,0,0,13,0,,31,Yes,0,0,,,60,0,0,0,,,0,1,98,,0,NA,0,,0,0,0,,No,,,0,,0,0,116,,OK,0,116,4.x,,0,0,api=2886;mule=1976,0,0,0,0,,105,,0,0,,,114,0,4,0,,0,0,3,0,0,1,0,,0,0,15,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",4,,21,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mdms-register_reads-eapi,mdms-register_reads-eapi,7/29/2022,0,4,57,0,1,5,1,1,0.30%,496,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4848,,,5060,,,,0,0,13,0,,5,Yes,0,0,,,17,0,0,0,,,0,1,26,,0,NA,0,,0,0,0,,No,,,0,,0,0,61,,OK,0,61,4.x,,0,0,api=2882;mule=1966,0,0,0,0,,0,,0,0,,,113,0,4,0,,0,0,17,0,0,1,0,,0,0,18,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",4,,21,,,,,,
3af37cb5-9e60-4b30-b051-8361edf1d3ef:mds-masterdata-papi,mds-masterdata-papi,2/2/2022,0,4,203,0,1,5,1,1,0.30%,1106,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,,,13504,,,13893,,0.00%,,0,0,16,0,,20,Yes,0,0,,,134,0,0,0,,,0,3,26,,0,NA,0,,0,0,0,,No,,,0,,0,0,207,,OK,0,207,4.x,,0,1,api=3165;css=7190;mule=3149,0,0,0,15,,0,,0,0,,,119,0,7,0,,0,0,12,0,0,4,0,,0,0,0,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""}],""ignoredConditions"":false}",12,,37,,6,,,,
3af37cb5-9e60-4b30-b051-8361edf1d3ef:mds-masterdata-sapi.git,mds-masterdata-sapi,2/2/2022,0,5,215,0,1,5,1,1,0.40%,1445,,0.00%,,,,,,,,,,,,,,12917,,,13174,,0.00%,,0,0,39,0,,16,Yes,0,,,,115,4,0,0,,,0,3,51,,,NA,,,0,0,3,,No,,,0,,,,220,,OK,0,220,4.x,,,0,api=2607;css=7190;mule=3120,,,0,32,,0,,0,,,,112,,15,0,,,,21,,0,3,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",15,,65,,6,,,,
6d006d9e-f49c-4289-997d-55365c7a6185:measures-papi,measures-papi,10/4/2022,12,4,77,3,3,4,1,5,0.00%,550,,0.00%,0,,,,,,,,,,,,,224002,,,224559,,,,0,0,22,0,,20,Yes,0,,,,37,0,0,0,,,0,0,48,,,NA,,,0,0,0,,No,,,0,,,,93,,OK,0,93,4.x,,,0,api=863;mule=223139,,,0,0,,180,,0,,,,74,,5,0,,,,0,,0,4,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",9,,32,,,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mft-common-trusted-int,mft-common-trusted-int,4/12/2022,0,4,492,0,1,5,1,1,1.00%,3851,,0.00%,,,,,,,,,,,,,,12509,,,14573,,0.00%,,0,0,98,0,,62,Yes,0,,,,198,0,0,0,,,0,14,37,,,NA,,,1,0,37,,No,,,0,,,,496,,OK,0,496,4.x,,,0,api=488;css=7190;mule=4831,,,0,72,,0,,0,,,,223,,31,0,,,,82,,0,12,,,,0,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",45,,142,,6,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mft-inbound-trusted-int,mft-inbound-trusted-int,5/9/2022,84,5,392,0,3,5,1,1,0.60%,2037,,3.60%,,,,,,,,,,,,,,12221,,,13233,,0.00%,,470,0,62,0,,85,Yes,0,,,,292,2,0,0,,,0,4,40,,,NA,,,0,0,2,,No,,,0,,,,481,,OK,0,481,4.x,8,,0,api=348;css=7190;mule=3692;web=991,,,0,37,,105,,19,,,,94,,14,0,,,,16,,0,8,,,,7,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",15,,80,,6,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mft-internal-trusted-int,mft-internal-trusted-int,6/3/2022,73,5,476,0,3,5,1,1,0.60%,2530,,2.90%,,,,,,,,,,,,,,13668,,,14820,,0.00%,,435,0,97,0,,75,Yes,4,,,,316,4,1,0,,,0,3,40,,,NA,,,0,0,2,,No,,,0,,,,554,,OK,0,554,4.x,7,,1,api=318;css=7190;mule=5266;web=894,,,0,80,,91,,17,,,,97,,12,0,,,,14,,0,15,,,,6,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",18,,134,,6,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mft-internal-udm-trusted-int,mft-internal-udm-trusted-int,5/5/2022,73,5,476,0,3,5,1,1,0.60%,2530,,2.90%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,13670,,,14822,,0.00%,,435,0,97,0,,75,Yes,4,0,,,316,4,1,0,,,0,3,40,,0,NA,0,,0,0,2,,No,,,0,,0,0,554,,OK,0,554,4.x,7,0,1,api=318;css=7190;mule=5268;web=894,0,0,0,80,,91,,17,0,,,97,0,12,0,,0,0,14,0,0,15,0,,0,6,1,,0,2,"{""level"":""OK"",""conditions"":[{""metric"":""new_reliability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_security_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_maintainability_rating"",""op"":""GT"",""period"":1,""error"":""1"",""actual"":""1"",""level"":""OK""},{""metric"":""new_duplicated_lines_density"",""op"":""GT"",""period"":1,""error"":""3"",""actual"":""0.0"",""level"":""OK""}],""ignoredConditions"":false}",18,,134,,6,,,,
6641b892-f738-4320-989d-030083fda5ba:mft-outbound-semitrusted-int,mft-outbound-semitrusted-int,5/12/2022,62,5,237,0,3,5,1,1,0.30%,1130,,3.30%,,,,,,,,,,,,,,11043,,,11512,,0.10%,,383,0,33,0,,48,Yes,0,,,,194,0,0,0,,,0,2,40,,,NA,,,0,0,0,,No,,,0,,,,304,,OK,0,304,4.x,6,,0,api=207;css=7190;mule=2905;web=741,,,0,21,,77,,16,,,,58,,8,0,,,,9,,0,6,,,,5,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",8,,47,,6,,,,
0b71ec1d-a9ef-423b-a599-66c396fc16ba:mft-outbound-trusted-int,mft-outbound-trusted-int,4/14/2022,73,5,468,0,3,5,1,1,0.70%,2418,,3.00%,,,,,,,,,,,,,,12380,,,13591,,0.00%,,408,0,86,0,,76,Yes,4,,,,325,4,0,0,,,0,3,40,,,NA,,,0,0,2,,No,,,0,,,,546,,OK,0,546,4.x,7,,1,api=361;css=7190;mule=3935;web=894,,,0,70,,91,,16,,,,88,,12,0,,,,14,,0,14,,,,6,,,0,2,"{""level"":""OK"",""conditions"":[],""ignoredConditions"":false}",18,,117,,6,,,,
