# Project Key:1,Project Name:2,Branch:3,Last Analysis:4,bugs:5,vulnerabilities:6,code_smells:7,security_hotspots:8,reliability_rating:9,security_rating:10,sqale_rating:11,security_review_rating:12,sqale_debt_ratio:13,sqale_index:14,coverage:15,duplicated_lines_density:16,security_hotspots_reviewed:17,new_bugs:18,new_vulnerabilities:19,new_code_smells:20,new_security_hotspots:21,new_reliability_rating:22,new_security_rating:23,new_maintainability_rating:24,new_security_review_rating:25,new_sqale_debt_ratio:26,new_coverage:27,new_duplicated_lines_density:28,new_security_hotspots_reviewed:29,ncloc:30,URL:31
56c14f77-79ed-4de3-8313-d542ea9f232b:gwd-dxi-workdesigns-eapi,gwd-dxi-workdesigns-eapi,develop,4/28/2023,44,7,237,2,3,4,1,5,0.50%,2081,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,13723,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:gwd-dxi-workdesigns-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:gwd-dxi-workdesigns-eapi,gwd-dxi-workdesigns-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:gwd-dxi-workdesigns-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:gwd-mx-workdesigns-eapi,gwd-mx-workdesigns-eapi,develop,4/28/2023,52,28,160,4,3,4,1,5,1.00%,1696,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5421,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:gwd-mx-workdesigns-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:gwd-mx-workdesigns-eapi,gwd-mx-workdesigns-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:gwd-mx-workdesigns-eapi&branch=master
HelloWorld,handson,master,6/5/2023,0,0,9,0,1,1,1,1,0.90%,58,0.00%,0.00%,,0,0,9,0,1,1,1,1,0.80%,0.00%,0.00%,,224,https://sonarqube-us.nationalgrid.com/dashboard?id=HelloWorld&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:healthcheck-targetsystems-sapi,healthcheck-targetsystems-sapi,develop,11/24/2022,7,2,518,2,4,4,1,5,2.30%,1856,,0.00%,0,,,,,,,,,,,,,2641,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:healthcheck-targetsystems-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:healthcheck-targetsystems-sapi,healthcheck-targetsystems-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:healthcheck-targetsystems-sapi&branch=master
helios-web,helios-web,master,6/5/2023,2,5,247,0,3,4,1,1,0.10%,1514,0.00%,1.80%,,2,5,230,0,3,4,1,1,0.10%,0.00%,1.10%,,36200,https://sonarqube-us.nationalgrid.com/dashboard?id=helios-web&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:helios-workorder-eapi,helios-workorder-eapi,develop,4/28/2023,148,8,166,7,3,4,1,5,0.10%,1937,,0.60%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,74915,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:helios-workorder-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:helios-workorder-eapi,helios-workorder-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:helios-workorder-eapi&branch=master
com.nationalgrid:heliosplatform,heliosplatform,master,6/5/2023,6,0,366,2,5,1,1,3,1.20%,3249,0.00%,1.70%,50,0,0,67,0,1,1,1,1,0.70%,0.00%,1.10%,,8821,https://sonarqube-us.nationalgrid.com/dashboard?id=com.nationalgrid:heliosplatform&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:iam-customer-profile-eapi,iam-customer-profile-eapi,develop,4/28/2023,165,59,569,3,3,4,1,5,3.00%,6291,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,6915,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:iam-customer-profile-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:iam-customer-profile-eapi,iam-customer-profile-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:iam-customer-profile-eapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:iam-customer-profile-exp,iam-customer-profile-eapi,master,5/31/2023,0,11,294,2,1,4,1,5,1.70%,2166,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4355,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:iam-customer-profile-exp&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:iam-customer-profile-eapi,iam-customer-profile-eapi,master,6/5/2023,0,11,294,2,1,4,1,5,1.70%,2166,,0.00%,0,,,,,,,,,,,,,4355,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:iam-customer-profile-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:iam-pif-proxy,iam-pif-proxy,develop,4/28/2023,25,11,72,2,3,4,1,5,0.70%,760,,0.00%,0,,,,,,,,,,,,,3561,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:iam-pif-proxy&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:iam-pif-proxy,iam-pif-proxy,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:iam-pif-proxy&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:imfplus-workorder-eapi,imfplus-workorder-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:imfplus-workorder-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:imfplus-workorder-sapi,imfplus-workorder-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:imfplus-workorder-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ims-licenses-sapi,ims-licenses-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ims-licenses-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ims-sap-obtainparts-sapi,ims-sap-obtainparts-sapi,develop,4/28/2023,13,3,45,3,3,3,1,5,0.60%,617,,0.00%,0,,,,,,,,,,,,,3435,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ims-sap-obtainparts-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:ims-sap-obtainparts-sapi,ims-sap-obtainparts-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ims-sap-obtainparts-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:investments-papi,investments-papi,develop,4/28/2023,39,21,251,3,3,4,1,5,2.50%,3267,,0.00%,0,,,,,,,,,,,,,4279,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:investments-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:investments-papi,investments-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:investments-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:iso-measures-sapi,iso-measures-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:iso-measures-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:isone-transmission-outage-sapi,isone-transmission-outage-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:isone-transmission-outage-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:isone-transmission-service-sapi,isone-transmission-service-sapi,develop,4/28/2023,0,1,325,1,1,4,1,5,2.40%,2621,,0.00%,0,,,,,,,,,,,,,3652,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:isone-transmission-service-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:isone-transmission-service-sapi,isone-transmission-service-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:isone-transmission-service-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:isone-whslset-meterdata-sapi,isone-whslset-meterdata-sapi,develop,4/28/2023,26,7,104,2,3,4,1,5,0.80%,1118,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,4960,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:isone-whslset-meterdata-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:isone-whslset-meterdata-sapi,isone-whslset-meterdata-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:isone-whslset-meterdata-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:isony-transmission-outage-sapi,isony-transmission-outage-sapi,develop,4/28/2023,0,1,121,1,1,4,1,5,1.10%,830,,0.00%,0,,,,,,,,,,,,,2581,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:isony-transmission-outage-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:isony-transmission-outage-sapi,isony-transmission-outage-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:isony-transmission-outage-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:items-eapi,items-eapi,develop,4/28/2023,0,4,993,3,1,4,1,5,3.40%,3457,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3380,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:items-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:items-eapi,items-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:items-eapi&branch=master
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:items-eapi,items-eapi,master,1/13/2023,0,3,997,0,1,5,1,1,3.40%,3493,,0.00%,,0,0,0,0,1,1,1,1,0.00%,,0.00%,,3380,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:items-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:items-inventory-papi,items-inventory-papi,develop,4/28/2023,144,104,873,4,3,4,1,5,2.00%,9437,,0.00%,0,96,68,363,2,3,3,1,5,0.00%,,0.00%,0,15548,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:items-inventory-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:items-inventory-papi,items-inventory-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:items-inventory-papi&branch=master
20fb66fc-3fbd-4ed8-971b-d68fd6899d99:items-inventory-papi,items-inventory-papi,master,1/10/2023,110,104,908,3,3,5,1,5,2.10%,9951,,0.00%,0,96,68,362,2,3,3,1,5,0.00%,,0.00%,0,15548,https://sonarqube-us.nationalgrid.com/dashboard?id=20fb66fc-3fbd-4ed8-971b-d68fd6899d99:items-inventory-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:items-material-papi,items-material-papi,develop,9/6/2022,35,10,847,2,3,4,1,5,2.10%,4098,75.30%,0.00%,0,,,,,,,,,,,,,6651,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:items-material-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:items-material-papi,items-material-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:items-material-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:items-proxy,items-proxy,develop,4/28/2023,89,12,334,7,3,4,1,5,0.60%,2306,,2.60%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,12688,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:items-proxy&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:items-proxy,items-proxy,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:items-proxy&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:itron-alarms-eapi,itron-alarms-eapi,develop,4/28/2023,18,1,73,3,3,4,1,5,0.70%,614,,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,2795,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:itron-alarms-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:itron-alarms-eapi,itron-alarms-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:itron-alarms-eapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:itron-storms-alerts-sapi,itron-storms-alert-sapi,develop,2/7/2023,21,8,172,2,3,3,1,5,1.20%,1447,,0.00%,0,0,0,4,1,1,1,1,5,0.00%,,0.00%,0,3890,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:itron-storms-alerts-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:itron-storms-alerts-sapi,itron-storms-alert-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:itron-storms-alerts-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:itron-whslset-meterdata-eapi,itron-whslset-meterdata-eapi,develop,4/28/2023,36,9,137,2,3,4,1,5,0.90%,1440,100.00%,0.00%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,5274,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:itron-whslset-meterdata-eapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:itron-whslset-meterdata-eapi,itron-whslset-meterdata-eapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:itron-whslset-meterdata-eapi&branch=master
com.mycompany:itt-tickets-sapi,itt-tickets-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=com.mycompany:itt-tickets-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:itt-tickets-sapi,itt-tickets-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:itt-tickets-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-cris-sapi,ivr-accounts-cris-sapi,develop,3/27/2023,121,22,268,4,3,4,1,5,0.30%,2517,,1.80%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,30361,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-cris-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-cris-sapi,ivr-accounts-cris-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-cris-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-accounts-cris-sapi,ivr-accounts-cris-sapi,master,3/27/2023,103,24,287,1,3,5,1,5,0.30%,2791,,1.80%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,30361,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-accounts-cris-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-css-sapi,ivr-accounts-css-sapi,develop,3/27/2023,180,28,429,4,3,4,1,5,0.40%,4210,,2.30%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,36221,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-css-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-css-sapi,ivr-accounts-css-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-css-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-accounts-css-sapi,ivr-accounts-css-sapi,develop,4/28/2023,534,5,288,3,3,5,1,5,0.00%,1809,,0.30%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,131542,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-accounts-css-sapi&branch=develop
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-accounts-css-sapi,ivr-accounts-css-sapi,master,3/27/2023,151,26,463,1,3,5,1,5,0.40%,4665,,2.30%,0,0,0,0,0,1,1,1,1,0.00%,,0.00%,,36221,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-accounts-css-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-papi,ivr-accounts-papi,develop,9/6/2022,105,22,280,3,3,4,1,5,0.60%,3340,,2.10%,0,,,,,,,,,,,,,17532,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-papi,ivr-accounts-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-accounts-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:budget-plan-cris-sapi,ivr-budget-plan-cris-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:budget-plan-cris-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-cris-sapi,ivr-budget-plan-cris-sapi,develop,9/6/2022,65,6,110,3,3,4,1,5,0.10%,934,,0.80%,0,,,,,,,,,,,,,29246,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-cris-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-cris-sapi,ivr-budget-plan-cris-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-cris-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-cris-sapi,ivr-budget-plan-cris-sapi,develop,4/28/2023,0,2,82,2,1,4,1,5,0.90%,482,,0.00%,0,0,0,5,0,1,1,1,1,0.00%,,0.00%,,1873,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-cris-sapi&branch=develop
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-cris-sapi,ivr-budget-plan-cris-sapi,master,3/11/2023,0,2,82,2,1,4,1,5,0.90%,482,,0.00%,0,,,,,,,,,,,,,1873,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-cris-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-css-sapi,ivr-budget-plan-css-sapi,develop,9/6/2022,87,7,140,3,3,4,1,5,0.10%,1101,,1.30%,0,,,,,,,,,,,,,30813,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-css-sapi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-css-sapi,ivr-budget-plan-css-sapi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-css-sapi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-css-sapi,ivr-budget-plan-css-sapi,develop,4/28/2023,0,4,122,2,1,4,1,5,0.90%,799,,0.00%,0,0,0,5,0,1,1,1,1,0.00%,,0.00%,,2920,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-css-sapi&branch=develop
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-css-sapi,ivr-budget-plan-css-sapi,master,3/11/2023,0,4,122,2,1,4,1,5,0.90%,799,,0.00%,0,,,,,,,,,,,,,2920,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-css-sapi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:budget-plan-papi,ivr-budget-plan-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:budget-plan-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-papi,ivr-budget-plan-papi,develop,9/6/2022,76,4,85,3,3,4,1,5,0.10%,723,,1.30%,0,,,,,,,,,,,,,29400,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-papi,ivr-budget-plan-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-budget-plan-papi&branch=master
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-papi,ivr-budget-plan-papi,develop,4/28/2023,51,0,68,2,3,1,1,5,0.20%,433,,1.80%,0,0,0,5,0,1,1,1,1,0.00%,,0.00%,,9426,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-papi&branch=develop
0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-papi,ivr-budget-plan-papi,master,3/11/2023,51,0,68,2,3,1,1,5,0.20%,433,,1.80%,0,0,0,5,0,1,1,1,1,0.00%,,0.00%,,9426,https://sonarqube-us.nationalgrid.com/dashboard?id=0b71ec1d-a9ef-423b-a599-66c396fc16ba:ivr-budget-plan-papi&branch=master
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-business-service-papi,ivr-business-service-papi,develop,9/6/2022,86,5,105,3,3,4,1,5,0.10%,1066,,1.50%,0,,,,,,,,,,,,,29403,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-business-service-papi&branch=develop
56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-business-service-papi,ivr-business-service-papi,master,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sonarqube-us.nationalgrid.com/dashboard?id=56c14f77-79ed-4de3-8313-d542ea9f232b:ivr-business-service-papi&branch=master
